ordernumber;mainnumber;name;additionalText;supplier;tax;price_EK;pseudoprice_EK;baseprice_EK;from_EK;to_EK;price_H;pseudoprice_H;baseprice_H;from_H;to_H;active;instock;stockmin;description;description_long;shippingtime;added;changed;releasedate;shippingfree;topseller;keywords;minpurchase;purchasesteps;maxpurchase;purchaseunit;referenceunit;packunit;unitID;pricegroupID;pricegroupActive;laststock;suppliernumber;weight;width;height;length;ean;similar;configuratorsetID;configuratortype;configuratorOptions;categories;propertyGroupName;propertyValueName;accessory;imageUrl;main;attr1;attr2;attr3;purchasePrice;metatitle
10181004;10181004;"Andorra Pyrenäen Satz 2014 inkl. Vor- und Euromünzen im Blister";;Primus;19;398.00;0.00;;;;;;;;;1;;1;;"<H2>Andorra Pyrenäen Vor- und Euromünzen 2014 </H2> <P><STRONG>Zum Ausgabeland:</STRONG> El País dels Pirineus- so nennen die Andorraner ihr Fürstentum stolz in der Nationalsprache ""Katalanisch"": Das Land der Pyrenäen. Das inmitten der eindrucksvollen Berglandschaft liegende Andorra ist ein Land mit atemberaubender Naturschönheit- und es ist ein Land mit weit zurückreichender Geschichte. Kein Geringerer als Karl der Große gilt als legendärer Gründer des Kleinstaates. Über 400 Jahre nach Karls Tod wurde im Jahre 1278 die für Andorra typische Form der Doppelherrschaft geschaffen. Seit damals hat das Fürstentum zwei Staatsoberhäupter, die als Co-Fürsten bezeichnet werden: der spanische Bischof von Urgell und der Graf von Foix, in dessen Rechtsnachfolge heute der Präsident von Frankreich der zweite Co-Fürst von Andorra ist. Dies ist einzigartig: Andorra ist der einzige Staat der Welt mit zwei ausländischen Staatsoberhäuptern.</P> <P><BR><STRONG>Besonderheit:</STRONG> Andorra ist nicht Mitglied der Europäischen Union, darf aber, aufgrund mit der EU getroffenen Währungsvereinbarungen, seit dem 1. Januar 2014 eigene Euro-Münzen prägen. Grund dieser Vereinbarungen ist die besondere, eng mit Spanien und Frankreich verbundene Geschichte Andorras. <BR></P> <UL> <LI><STRONG>Inkl. Andorra 2 Euro bis 5 Cent 2014 (in Spanien bzw. Frankreich geprägt) &amp; Frankreich 2 Cent, Spanien 1 Cent! </STRONG></LI> <LI><STRONG>Mit dem letzten Andorra-Voreuro-Satz 2013! </STRONG></LI> <LI><STRONG>Je bankfrisch im Folder! </STRONG></LI> <LI><STRONG>Auflage nur 2.500! </STRONG></LI></UL><BR> <H3>Der streng limitierte Pyrenäen-Satz! </H3>";;;;;0;0;;;;;;;;;;;;;193.82;0;;;;;;;;;Münzen;"Land:Andorra|Nominal:1 Cent bis 2 Euro & 1 Cent bis 1 Diner|Jahr:2013/2014|Erhaltung:je bankfrisch, im Folder|Material:|Gewicht / Füllmenge:15 Münzen|Maße:|Auflage:2.500|Veredelung:|Nominal:1 Cent bis 2 Euro & 1 Cent bis 1 Diner";;;;;;;;;;;;;;;;;;;;
13161015;13161015;"Belgien 2 Euro 2017 - 200 Jahre Universität Lüttich in Coincard st";;Primus;19;9.95;0.00;;;;;;;;;1;;1;;"<h2>Belgien 2 Euro 2017- 200 Jahre Universit&auml;t L&uuml;ttich</h2><ul><li><strong>Pr&auml;gequalit&auml;t: Stempelglanz</strong></li> <li><strong>Ausgabe nur inCoincard</strong></li></ul><br> Die M&uuml;nze zeigt das gekr&ouml;nte Wappen der Universit&auml;t L&uuml;ttich. Die Universit&auml;t ist eine staatliche Bildungsinstitution und wurde in 1817 unter K&ouml;nig Wilhelm I er&ouml;ffnet. Sie setzt sich aus 45 Departementen zusammen, die &uuml;ber 8 Fakult&auml;ten verteilt sind. <h3>Sichern Sie sich Ihr Exemplar!</h3>";;;;;0;0;;;;;;;;;;;;;13.1;7;;;;;;;;;Münzen;"Land:Belgien|Nominal:2 Euro|Jahr:2017|Erhaltung:Stempelglanz|Material:|Gewicht / Füllmenge:|Maße:|Auflage:|Veredelung:in offizieller Coincard|Nominal:2 Euro";;;;;;;;;;;;;;;;;;;;
13181011;13181011;"Belgien 2 Euro 2017 st offizieller Kursmünzensatz inkl. 2x2 Euro Gedenkmünze";;Primus;19;36.99;39.95;;;;;;;;;1;;1;;"<h2>Belgien 2 Euro Kursm&uuml;nzensatz 2017 Inkl. 2 Euro Gent + L&uuml;ttich</h2> <br> Der offizielle belgische Kursm&uuml;nzensatz des Jahres 2017 mit dem Thema der beiden Jubil&auml;en der Universit&auml;ten L&uuml;ttich und Gent.<br><br> In der Vergangenheit hat sich des &Ouml;fteren best&auml;tigt, da&szlig; einzelne Nennwerte in Belgien nicht f&uuml;r den Umlauf hergestellt wurden, sondern nur in Kurss&auml;tzen erh&auml;ltlich waren. Hier finden Sie alle 8 Nominale des Jahrgangs 2017 von 1 Cent bis 2 Euro.Zus&auml;tzlich sind die 2 Euro Sonderm&uuml;nzen Universit&auml;t L&uuml;ttich und 2 Euro Universit&auml;t Gent im Kursm&uuml;nzensatz enthalten, die es ebenfalls nicht im Umlauf gibt!<br><br> Setzen Sie auf diesen Umstand und sichern Sie sich den Kurssatz des Jahres 2017 mit allen acht Nominalen PLUS den zwei neuen 2 Euro Sonderm&uuml;nzen!<br>  <ul><li>Offizieller Kursm&uuml;nzensatz 2017!</li> <li>Inklusive der2 Euro Gedenkm&uuml;nze zu den Jubil&auml;en der renommierten Universit&auml;tenL&uuml;ttich und Gent!</li> <li>Ausgabe im Blister!</li> <li>Stempelglanz!</li> </ul>  <h3>Sichern Sie sich Ihren Kursm&uuml;nzensatz 2017, solange noch lieferbar!</h3>  <p></p> <br><br> <ul><br>  </ul>";;;;;0;0;;;;;;;;;;;;;122;15,5;;;;;;;;;Münzen;"Land:Belgien|Nominal:1 Cent bis 2 Euro|Jahr:2017|Erhaltung:Stempelganz, im Blister|Material:|Gewicht / Füllmenge:|Maße:|Auflage:|Veredelung:|Nominal:1 Cent bis 2 Euro";;;;;;;;;;;;;;;;;;;;
24122107;24122107;"BRD 5 Euro 2016 - Planet Erde mit blauen Ring Prägestätten A - J";;Primus;19;589.00;0.00;;;;;;;;;1;;1;;"<H2>5 Euro Planet Erde Polierter Platte im Komplett-Set!</H2><BR>Keine Frage: bei der neuen Münze mit dem 'blauen Ring' handelt es sich um Deutschlands begehrteste Münz-Neuheit! Wir können nur eingeringes Kontingent der offiziellen Polierte Platte&nbsp;Ausgabe dieser Rarität liefern wobei zu erwähnen ist, dass sich der Blauton des Polymerrings bei jeder Prägestätte ein Bisschen von den anderen unterscheidet.<BR>Jede PP-Münze wird in offizieller Präsentationsbox in 'Planet Erde' Design (mit blauem Silikonband) geliefert, welches die Münze 'schweben' lässt. In diesem Set erhalten Sie jeweils eine 5 Euro Polymer-Ring Münze aus jeder Prägestätte in Deutschland.<BR><BR>Auflage von nur 50.000 Exemplaren je Prägestätte!  <H3>Weltweit erste Münze mit einem lichtdurchlässigen Polymer-Ring!</H3> <H3></H3>";;;;;0;0;;;;;;;;;;;;;268;6,5;;;;;;;;;Münzen;"Land:BRD|Nominal:5 Euro|Jahr:2016|Erhaltung:Polierte Platte|Material:|Gewicht / Füllmenge:|Maße:|Auflage:50.000|Veredelung:mit Präsentationsbox|Nominal:5 Euro";;;;;;;;;;;;;;;;;;;;
24181088;24181088;"BRD Kursmünzensätze 2018 Stempelglanz Prägestätten A-J";;Primus;19;94.00;107.90;;;;;;;;;1;;1;;"<H2>Die offiziellen Kursmünzensätze Deutschland 2018 </H2>Durch die Neugestaltung und Neukonzeption der Verpackung erscheinen die deutschen Kursmünzensätze nun in einem zeitgemäßen Design. Modernste Herstellungsverfahren haben ein Produkt mit gänzlich neuer Optik und Haptik entstehen lassen. Die neue Verpackungsform der BRD Kursmünzensätze, inder Prägequalität&nbsp;Stempelglanz bietet neuerdings zusätzliche Information auf der Innenseite der Verpackung, wie beispielsweise zu der Bundesländer-Gedenkmünze, zu dem entsprechenden Bundesland sowie zu der Münzstätte. <BR> <H3>Sichern Sie sich Ihr Exemplar! </H3> <P><STRONG>Hinweis:</STRONG> Beispielabbildung</P>";;;;;0;0;;;;;;;;;;;;;350.5;15,3;;;;;;;;;Münzen;"Land:BRD (Prägestätte A-J)|Nominal:1 Cent bis 2 Euro|Jahr:2018|Erhaltung:Stempelglanz|Material:|Gewicht / Füllmenge:9 Münzen|Maße:|Auflage:|Veredelung:im Blister|Nominal:1 Cent bis 2 Euro";;;;;;;;;;;;;;;;;;;;
24181094;24181094;"BRD Kursmünzensatz 2018 Stempelglanz Prägestätte unserer Wahl";;Primus;19;19.99;22.50;;;;;;;;;1;;1;;"<H2>Offizieller Kursmünzensatz Deutschland 2018 </H2>Die neue Verpackungsform der BRD Kursmünzensätze, inder Prägequalität Polierte Platte bietet neuerdings zusätzliche Information auf der Innenseite der Verpackung, wie beispielsweise zu der Bundesländer-Gedenkmünze, zu dem entsprechenden Bundesland sowie zu der Münzstätte. <BR> <H3>Sichern Sie sich Ihr Exemplar! </H3>";;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;Münzen;"Land:BRD (Prägestätte unserer Wahl)|Nominal:1 Cent bis 2 Euro|Jahr:2018|Erhaltung:Stempelglanz|Material:|Gewicht / Füllmenge:9 Münzen|Maße:|Auflage:|Veredelung:im Blister|Nominal:1 Cent bis 2 Euro";;;;;;;;;;;;;;;;;;;;
24182104;24182104;"BRD Kursmünzensätze 2018 Polierte Platte Prägestätten A-J";;Primus;19;134.90;144.90;;;;;;;;;1;;1;;"<H2>Die offiziellen Kursmünzensätze Deutschland 2018 </H2>Die neue Verpackungsform der BRD Kursmünzensätze, inder Prägequalität Polierte Platte bietet neuerdings zusätzliche Information auf der Innenseite der Verpackung, wie beispielsweise zu der Bundesländer-Gedenkmünze, zu dem entsprechenden Bundesland sowie zu der Münzstätte. <BR> <H3>Sichern Sie sich Ihr Exemplar!</H3> <H3><FONT size=3></FONT>&nbsp;</H3>";;;;;0;0;;;;;;;;;;;;;547;15,3;;;;;;;;;Münzen;"Land:BRD (Prägestätte A-J)|Nominal:1 Cent bis 2 Euro|Jahr:2018|Erhaltung:Polierte Platte|Material:|Gewicht / Füllmenge:9 Münzen|Maße:|Auflage:|Veredelung:im Blister|Nominal:1 Cent bis 2 Euro";;;;;;;;;;;;;;;;;;;;
24182110;24182110;"BRD Kursmünzensatz 2018 Polierte Platte Prägestätte unserer Wahl";;Primus;19;27.50;0.00;;;;;;;;;1;;1;;"<H2>Offizieller Kursmünzensatz Deutschland 2018 </H2>Die neue Verpackungsform der BRD Kursmünzensätze, inder Prägequalität Polierte Platte bietet neuerdings zusätzliche Information auf der Innenseite der Verpackung, wie beispielsweise zu der Bundesländer-Gedenkmünze, zu dem entsprechenden Bundesland sowie zu der Münzstätte. <BR> <H3>Sichern Sie sich Ihr Exemplar! </H3> <P>&nbsp;</P>";;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;Münzen;"Land:BRD (Prägestätte unserer Wahl)|Nominal:1 Cent bis 2 Euro|Jahr:2018|Erhaltung:Polierte Platte|Material:|Gewicht / Füllmenge:9 Münzen|Maße:|Auflage:|Veredelung:im Blister|Nominal:1 Cent bis 2 Euro";;;;;;;;;;;;;;;;;;;;
24683012;24683012;"Gedenkprägung Gottfried Semper mit Silberauflage";;Primus;19;12.95;29.95;;;;;;;;;1;;1;;"<H2>Wir bieten Ihnen hier eine Neuprägung der 10-Euro-Münze zum Thema Gottfried Semper, ausgeführt in Kupfer-Nickel-Legierung mit einer Silberauflage.</H2>Gottfried Semper (* 29. November 1803 in Hamburg; verstorben am 15. Mai 1879 in Rom) war deutscher Architekt und Kunsttheoretiker in der Mitte des 19. Jahrhunderts. Er gilt als Vertreter des Historismus, insbesondere der Neorenaissance, und Mitbegründer der modernen Theaterarchitektur.<BR><BR>Neben seinem Wirken als Architekt hatte Gottfried Semper als überzeugter Republikaner weitreichenden Einfluß in der Deutschen Revolution 1948/49. Nach dem Scheitern des Aufstandes verließ Semper mit Dresden die Stadt, in der sein Ansehen als Architekt begründet wurde, und lebte und wirkte in der Schweiz, England, Österreich und Italien.  <H3>Gottfried Semper gilt wegen seiner künstlerischen Werke nach Karl Friedrich Schinkel als bedeutendster deutscher Architekt.<BR><BR>Diese Neuprägung würdigt sein Leben und Schaffen.</H3><BR><STRONG>Lieferumfang</STRONG>: Neuprägung<BR><STRONG>Material:</STRONG> CuNi, versilbert<BR><STRONG>Silberauflage:</STRONG> 999/1000<BR><STRONG>Motiv</STRONG>: Gottfried Semper<BR><STRONG>Gewicht:</STRONG> 16 g<BR><STRONG>Maße: </STRONG>Ø 35,1 mm<BR>";;;;;0;0;;;;;;;;;;;;;16;0;;;;;;;;;Münzen;"Land:|Nominal:kein Zahlungsmittel|Jahr:|Erhaltung:Stempelglanz|Material:CuNi|Gewicht / Füllmenge:16 g|Maße:35,1 mm|Auflage:20.000|Veredelung:mit 999er Silberauflage|Nominal:kein Zahlungsmittel";;;;;;;;;;;;;;;;;;;;
24683043;24683043;"Gedenkausgabe Universität Leipzig 2009 mit Silberauflage";;Primus;19;12.95;24.95;;;;;;;;;1;;1;;"<H2>Neuprägung Universität Leipzig mit Silberauflage</H2> <P>Die Universität in Leipzig ist die größte Hochschule der Stadt und die zweitälteste Universität Deutschlands (Gründungsdatum 1409). Ihr 600-jähriges Bestehen beging die Universität Leipzig mit einem Jubiläumsprogramm, in dessen Rahmen rund 300 wissenschaftliche und kulturelle Veranstaltungen abgehalten wurden. Anläßlich ihres 600jährigen Bestehens feierte die Universität Leipzig ein Festprogramm mit über 300 wissenschaftlichen und kulturellen Veranstaltungen. </P> <P><FONT size=4>Diese Neuprägung erinnert an diese Würdigung der Universität und ihrer Forscher für die wissenschaftliche Lehre in Europa und der Welt!</FONT></P> <P>&nbsp;</P>";;;;;0;0;;;;;;;;;;;;;16;0;;;;;;;;;Münzen;"Land:|Nominal:kein Zahlungsmittel|Jahr:|Erhaltung:Stempelglanz|Material:CuNi|Gewicht / Füllmenge:16 g|Maße:Ø 35,1 mm|Auflage:20.000|Veredelung:mit 999er Silberauflage|Nominal:kein Zahlungsmittel";;;;;;;;;;;;;;;;;;;;
